,max_bid,min_ask,price_mid,price_adj_ask,price_adj_bid
70,0.00028974,0.00029014,0.00028994,0.0002896939222348198,
71,0.00028974,0.00029014,0.00028994,0.0002896956140358627,
72,0.00029015,0.00029016,0.00029015499999999995,0.0002901491417231813,
73,0.00029015,0.00029029,0.00029022,0.0002901345974247243,
74,0.00029015,0.00029029,0.00029022,0.00029013635192044616,
75,0.00029015,0.00029024,0.000290195,0.00029013918556078844,
76,0.00028975,0.00029024,0.00028999500000000003,0.0002897078003502922,
77,0.00028979,0.00029024,0.000290015,0.0002897719552926621,
78,0.00028979,0.00029024,0.000290015,0.0002897610077550966,
79,0.00028981,0.00029024,0.00029002499999999996,0.0002897821056640003,
80,0.00028982,0.00029025,0.000290035,0.000289788376854421,
81,0.00028981,0.00029023,0.00029002,0.0002897761249761207,
82,0.00028981,0.00029023,0.00029002,0.0002897760243795378,
83,0.00028981,0.00029023,0.00029002,0.00028977361636829696,
84,0.0002898,0.00029023,0.000290015,0.0002897649877536518,
85,0.00028975,0.00029018,0.000289965,0.0002897145531380851,
86,0.00028975,0.00029017,0.00028996,0.0002897141876631264,
87,0.00028975,0.00029017,0.00028996,0.0002897144101946123,
88,0.00028975,0.00029017,0.00028996,0.00028971181677322886,
89,0.00028975,0.00029015,0.00028995,0.0002897141214952495,
90,0.00028975,0.00029015,0.00028995,0.00028971308136261823,
91,0.00028975,0.00029015,0.00028995,0.0002897130796714465,
92,0.00028975,0.00029015,0.00028995,0.00028971427227190164,
93,0.00028975,0.00029015,0.00028995,0.0002897139771618146,
94,0.00028975,0.00029015,0.00028995,0.0002897135713240075,
95,0.00028975,0.00029015,0.00028995,0.00028971358484322933,
96,0.00028975,0.00029015,0.00028995,0.0002897142495265803,
97,0.00028975,0.00029015,0.00028995,0.0002897142495265803,
98,0.00028975,0.00029015,0.00028995,0.00028971584217849964,
99,0.00028975,0.00029015,0.00028995,0.00028971584217849964,
100,0.00028975,0.00029013,0.00028994000000000003,0.00028971522763180155,
101,0.00028975,0.00029013,0.00028994000000000003,0.00028971522179631733,
102,0.00028975,0.00029013,0.00028994000000000003,0.00028971522179631733,
103,0.00028975,0.00029013,0.00028994000000000003,0.0002897141289478664,
104,0.00028978,0.00029013,0.000289955,0.0002897504799055016,
105,0.00028978,0.00029013,0.000289955,0.00028974471179996303,
106,0.00028975,0.00029013,0.00028994000000000003,0.0002897117058775355,
107,0.00028975,0.00029013,0.00028994000000000003,0.000289716932836964,
108,0.00028975,0.00029013,0.00028994000000000003,0.0002897118220447324,
109,0.00028976,0.00029018,0.00028997,0.0002897210204136325,
110,0.00028976,0.00029018,0.00028997,0.0002897211167649526,
111,0.00028976,0.00029018,0.00028997,0.0002897211167649526,
112,0.00028977,0.00029018,0.00028997500000000004,0.00028973473197954906,
113,0.00028976,0.00029018,0.00028997,0.0002897224124650535,
114,0.00028976,0.00029018,0.00028997,0.00028972245718122123,
115,0.00028976,0.00029016,0.00028996,0.0002897197121184126,
116,0.00028975,0.00029016,0.000289955,0.00028970664681723354,
117,0.00028975,0.00029016,0.000289955,0.0002897092809433715,
118,0.00028975,0.00029015,0.00028995,0.00028970841471214934,
119,0.00028975,0.00029014,0.000289945,0.0002897108859244097,
120,0.00028975,0.00029014,0.000289945,0.00028970867063132896,
121,0.00028975,0.00029013,0.00028994000000000003,0.0002897103559273598,
122,0.00028975,0.00029012,0.000289935,0.00028971285989653594,
123,0.00028976,0.00029012,0.00028994000000000003,0.0002897249446088247,
124,0.00028975,0.00029011,0.00028993,0.0002897153589333902,
125,0.00028977,0.0002901,0.000289935,0.0002897359940057485,
126,0.00028977,0.00029009,0.00028993,0.0002897370086154876,
127,0.00028975,0.00029008,0.000289915,0.0002897133865287898,
128,0.00028937,0.00029002,0.00028969499999999997,0.00028934149316730087,
129,0.00028939,0.00028999,0.00028969,0.0002893414941079258,
130,0.00028942,0.00028995,0.000289685,0.0002893793096683142,
131,0.00028947,0.00028993,0.0002897,0.0002894328450395817,
132,0.00028948,0.00028989,0.00028968500000000003,0.0002894441300357128,
133,0.00028948,0.00028989,0.00028968500000000003,0.0002894429135039175,
134,0.00028948,0.00028989,0.00028968500000000003,0.00028944350434657477,
135,0.00028948,0.00028989,0.00028968500000000003,0.00028944337156068875,
136,0.00028948,0.00028989,0.00028968500000000003,0.00028944337156068875,
137,0.00028948,0.00028989,0.00028968500000000003,0.00028944337156068875,
138,0.00028948,0.00028989,0.00028968500000000003,0.0002894435196299276,
139,0.00028948,0.00028989,0.00028968500000000003,0.0002894427458936148,
140,0.00028948,0.00028989,0.00028968500000000003,0.00028944235488271653,
141,0.00028947,0.00028989,0.00028968,0.0002894300825582977,
142,0.00028949,0.00028989,0.00028969,0.00028945928425300747,
143,0.00028949,0.00028989,0.00028969,0.0002894531401070244,
144,0.00028949,0.00028989,0.00028969,0.0002894561396761755,
145,0.00028949,0.00028989,0.00028969,0.00028945289037359467,
146,0.00028949,0.00028989,0.00028969,0.00028945270237337663,
147,0.00028949,0.00028989,0.00028969,0.00028945631821570043,
148,0.00028949,0.00028989,0.00028969,0.00028945633724011675,
149,0.00028949,0.00028989,0.00028969,0.00028945632895618337,
150,0.0002895,0.00028989,0.00028969499999999997,0.00028946568720306185,
151,0.00028951,0.00028989,0.0002897,0.00028948096336198795,
152,0.00028951,0.00028991,0.00028971,0.00028947889271737953,
153,0.0002895,0.0002899,0.0002897,0.0002894644273314738,
154,0.0002895,0.0002899,0.0002897,0.0002894670479526451,
155,0.0002895,0.00028988,0.00028969,0.0002894691085647043,
156,0.0002895,0.00028988,0.00028969,0.0002894739489540135,
157,0.0002895,0.00028988,0.00028969,0.0002894775990241281,
158,0.0002895,0.00028988,0.00028969,0.00028947241988309355,
159,0.0002895,0.00028988,0.00028969,0.00028946977206119155,
160,0.00028951,0.00028988,0.00028969499999999997,0.0002894818819031867,
161,0.0002895,0.00028988,0.00028969,0.00028947031451883644,
162,0.00028945,0.00028988,0.00028966500000000004,0.00028941323072932126,
163,0.00028945,0.00028988,0.00028966500000000004,0.00028941323072932126,
164,0.00028945,0.00028988,0.00028966500000000004,0.00028941470900165333,
165,0.00028945,0.00028988,0.00028966500000000004,0.0002894142405770165,
166,0.00028945,0.00028986,0.000289655,0.0002894091646064336,
167,0.00028945,0.00028987,0.00028966,0.0002894151782678559,
168,0.00028945,0.00028986,0.000289655,0.0002894105202532598,
169,0.00028945,0.00028986,0.000289655,0.00028940824158140105,
170,0.00028945,0.00028986,0.000289655,0.00028940940186034043,
171,0.00028945,0.00028986,0.000289655,0.0002894094224602629,
172,0.00028945,0.00028986,0.000289655,0.0002894094224602629,
173,0.00028945,0.00028986,0.000289655,0.00028941372163938744,
174,0.00028945,0.00028986,0.000289655,0.0002894137363327022,
175,0.00028945,0.00028986,0.000289655,0.0002894070674600478,
176,0.00028946,0.00028986,0.00028966,0.00028942739015104714,
177,0.00028945,0.00028986,0.000289655,0.00028941632542332524,
178,0.00028945,0.00028986,0.000289655,0.00028942517067781623,
179,0.00028945,0.00028986,0.000289655,0.0002894135499726929,
180,0.00028945,0.00028986,0.000289655,0.0002894135215168722,
181,0.00028945,0.00028986,0.000289655,0.0002894173836978456,
182,0.00028946,0.00028986,0.00028966,0.0002894351584668471,
183,0.00028946,0.00028986,0.00028966,0.0002894372769436516,
184,0.00028945,0.00028986,0.000289655,0.0002894224544157679,
185,0.00028945,0.00028986,0.000289655,0.0002894204628173177,
186,0.00028945,0.00028986,0.000289655,0.0002894161571566621,
187,0.00028945,0.00028986,0.000289655,0.0002894161632123421,
188,0.00028945,0.00028986,0.000289655,0.0002894216217645006,
189,0.00028946,0.00028986,0.00028966,0.0002894268096216877,
190,0.00028947,0.00028986,0.00028966500000000004,0.0002894395552506648,
191,0.00028946,0.00028986,0.00028966,0.00028942761314642825,
192,0.00028946,0.00028986,0.00028966,0.00028942698975018065,
193,0.00028946,0.00028986,0.00028966,0.0002894292147351064,
194,0.00028946,0.00028986,0.00028966,0.00028942917966069047,
195,0.00028946,0.00028986,0.00028966,0.00028942919075051224,
196,0.00028946,0.00028986,0.00028966,0.00028942922160543773,
197,0.00028946,0.00028986,0.00028966,0.0002894288984223629,
198,0.00028946,0.00028986,0.00028966,0.00028943002167251206,
199,0.00028946,0.00028986,0.00028966,0.0002894320175030269,
200,0.00028946,0.00028986,0.00028966,0.0002894313796876297,
201,0.00028948,0.00028986,0.00028967,0.0002894531210330598,
202,0.00028948,0.00028986,0.00028967,0.0002894535072646023,
203,0.00028948,0.00028986,0.00028967,0.00028945638583869953,
204,0.00028948,0.00028986,0.00028967,0.0002894531309254982,
205,0.00028948,0.00028986,0.00028967,0.0002894525253141064,
206,0.00028949,0.00028986,0.000289675,0.00028946321262492727,
207,0.0002895,0.00028986,0.00028968,0.00028947824346263354,
208,0.0002895,0.00028986,0.00028968,0.0002894733301968939,
209,0.0002895,0.00028986,0.00028968,0.00028947788376844,
210,0.0002895,0.00028986,0.00028968,0.00028947735150854136,
211,0.0002895,0.00028986,0.00028968,0.000289471350889454,
212,0.00028949,0.00028986,0.000289675,0.0002894588883590085,
213,0.00028949,0.00028986,0.000289675,0.000289458903376747,
214,0.0002895,0.00028986,0.00028968,0.0002894725291059123,
215,0.0002895,0.00028986,0.00028968,0.0002894739442872968,
216,0.00028946,0.00028986,0.00028966,0.0002894300103507449,
217,0.00028946,0.00028986,0.00028966,0.0002894301431446529,
218,0.00028946,0.00028986,0.00028966,0.0002894297658444555,
219,0.00028946,0.00028986,0.00028966,0.0002894295049098935,
220,0.00028946,0.00028986,0.00028966,0.00028943641059491263,
221,0.00028946,0.00028986,0.00028966,0.0002894328458809652,
222,0.00028946,0.00028985,0.000289655,0.00028942794078135704,
223,0.00028946,0.00028986,0.00028966,0.0002894299430630797,
224,0.00028947,0.00028986,0.00028966500000000004,0.0002894397166156338,
225,0.00028948,0.00028986,0.00028967,0.00028945048850827237,
226,0.00028948,0.00028986,0.00028967,0.0002894520255264676,
227,0.00028948,0.00028986,0.00028967,0.0002894520362512913,
228,0.00028948,0.00028986,0.00028967,0.000289450707912193,
229,0.00028949,0.00028986,0.000289675,0.00028946315346121564,
230,0.0002895,0.00028986,0.00028968,0.00028947387100396215,
231,0.0002895,0.00028986,0.00028968,0.00028947387100396215,
232,0.0002895,0.00028986,0.00028968,0.0002894738758626499,
233,0.0002895,0.00028986,0.00028968,0.00028947432075005495,
234,0.0002895,0.00028986,0.00028968,0.00028947437691677965,
235,0.0002895,0.00028986,0.00028968,0.0002894742442600677,
236,0.0002895,0.00028986,0.00028968,0.0002894761594077701,
237,0.0002895,0.00028986,0.00028968,0.0002894761592418132,
238,0.0002895,0.00028986,0.00028968,0.00028947077767524436,
239,0.00028951,0.00028986,0.00028968500000000003,0.0002894818524891046,
240,0.00028951,0.00028976,0.000289635,0.0002894875647454043,
241,0.00028951,0.00028976,0.000289635,0.00028948800060053765,
242,0.00028951,0.00028976,0.000289635,0.00028949004429550297,
243,0.00028951,0.00028976,0.000289635,0.00028949166924882255,
244,0.00028945,0.00028976,0.000289605,0.0002894235837322951,
245,0.00028908,0.00028975,0.000289415,0.0002890599795198326,
246,0.00028912,0.00028972,0.00028942,0.0002890879616001013,
247,0.00028916,0.00028968,0.00028942,0.0002891128255655671,
248,0.00028918,0.00028966,0.00028942,0.00028913436018425604,
249,0.00028918,0.00028963,0.00028940499999999996,0.00028914365363499797,
250,0.00028918,0.00028961,0.000289395,0.00028916123801893547,
251,0.0002892,0.00028961,0.00028940499999999996,0.0002891709412532916,
252,0.0002892,0.00028961,0.00028940499999999996,0.0002891501478209493,
253,0.0002892,0.00028961,0.00028940499999999996,0.0002891719645002706,
254,0.0002892,0.00028961,0.00028940499999999996,0.00028917885724018987,
255,0.0002892,0.00028961,0.00028940499999999996,0.000289179969974564,
256,0.00028921,0.00028961,0.00028941,0.00028917943146769694,
257,0.00028921,0.0002896,0.00028940499999999996,0.00028917621136755837,
258,0.00028921,0.00028959,0.0002894,0.0002891767048037519,
259,0.00028921,0.00028959,0.0002894,0.0002891763828047865,
260,0.00028921,0.00028959,0.0002894,0.0002891766100400181,
261,0.00028921,0.00028959,0.0002894,0.0002891755827457599,
262,0.00028921,0.00028959,0.0002894,0.00028917584401444755,
263,0.00028921,0.00028959,0.0002894,0.00028917682812468903,
264,0.00028923,0.00028962,0.000289425,0.0002892114025615108,
265,0.00028923,0.00028962,0.000289425,0.0002892060664202714,
266,0.00028923,0.00028962,0.000289425,0.00028920606448910456,
267,0.00028925,0.00028962,0.000289435,0.0002892313528939722,
268,0.00028927,0.00028961,0.00028943999999999997,0.0002892552031365541,
269,0.00028927,0.00028962,0.000289445,0.000289254134324171,
270,0.00028928,0.00028962,0.00028945,0.0002892635317305036,
271,0.00028929,0.00028962,0.000289455,0.0002892712706481557,
272,0.00028929,0.00028962,0.000289455,0.00028927832540943894,
273,0.00028929,0.00028962,0.000289455,0.00028927160728400527,
274,0.00028929,0.00028961,0.00028945,0.00028926888017647876,
275,0.00028929,0.00028961,0.00028945,0.00028926371031121913,
276,0.00028929,0.00028961,0.00028945,0.00028926371031121913,
277,0.00028929,0.00028961,0.00028945,0.0002892657870741043,
278,0.0002893,0.00028962,0.00028945999999999996,0.00028928123694610153,
279,0.00028929,0.00028961,0.00028945,0.000289260329378374,
280,0.00028929,0.00028961,0.00028945,0.0002892614098407179,
281,0.00028929,0.00028961,0.00028945,0.0002892602319329277,
282,0.00028929,0.00028961,0.00028945,0.00028926024171087316,
283,0.0002893,0.00028961,0.000289455,0.0002892715298282868,
284,0.00028929,0.00028961,0.00028945,0.0002892602391562494,
285,0.00028929,0.00028961,0.00028945,0.00028926020592319446,
286,0.00028929,0.00028961,0.00028945,0.00028926020592319446,
287,0.00028929,0.00028961,0.00028945,0.0002892593825759552,
288,0.00028929,0.00028961,0.00028945,0.00028926645668420455,
289,0.00028929,0.00028961,0.00028945,0.0002892614385194312,
290,0.00028929,0.00028961,0.00028945,0.00028926636480037143,
291,0.00028929,0.00028961,0.00028945,0.0002892662524173044,
292,0.00028929,0.00028961,0.00028945,0.0002892662420875416,
293,0.00028929,0.00028961,0.00028945,0.0002892662420875416,
294,0.00028929,0.0002896,0.000289445,0.00028926595443158203,
295,0.00028929,0.00028959,0.00028943999999999997,0.0002892711834640706,
296,0.00028929,0.00028959,0.00028943999999999997,0.0002892669262427243,
297,0.00028929,0.00028959,0.00028943999999999997,0.00028926693216718843,
298,0.00028929,0.00028959,0.00028943999999999997,0.0002892670366233149,
299,0.0002893,0.00028959,0.000289445,0.0002892798701415086,
300,0.00028929,0.00028959,0.00028943999999999997,0.00028927263493218184,
301,0.00028929,0.00028959,0.00028943999999999997,0.00028926411251356695,
302,0.00028929,0.00028959,0.00028943999999999997,0.0002892641712926433,
303,0.00028929,0.00028959,0.00028943999999999997,0.0002892641762976005,
304,0.00028929,0.00028959,0.00028943999999999997,0.000289264661994585,
305,0.00028959,0.00028962,0.00028960499999999996,0.00028958773881097085,
306,0.00028929,0.0002896,0.000289445,0.00028926990829540686,
307,0.00028929,0.0002896,0.000289445,0.0002892707150747247,
308,0.0002893,0.0002896,0.00028945,0.0002892813769255569,
309,0.00028929,0.0002896,0.000289445,0.00028926853037167276,
310,0.00028929,0.0002896,0.000289445,0.00028926853037167276,
311,0.00028929,0.0002896,0.000289445,0.0002892630126782104,
312,0.00028929,0.0002896,0.000289445,0.00028926199121143045,
313,0.00028929,0.0002896,0.000289445,0.0002892620273987479,
314,0.00028929,0.0002896,0.000289445,0.0002892626705101672,
315,0.00028929,0.0002896,0.000289445,0.0002892622269147783,
316,0.00028929,0.0002896,0.000289445,0.0002892633655967206,
317,0.00028929,0.0002896,0.000289445,0.0002892625293985484,
318,0.00028929,0.0002896,0.000289445,0.00028925495196443503,
319,0.0002893,0.0002896,0.00028945,0.00028927492847015016,
320,0.00028929,0.0002896,0.000289445,0.000289263101341734,
321,0.00028929,0.0002896,0.000289445,0.0002892635993518793,
322,0.00028929,0.0002896,0.000289445,0.00028926335588098126,
323,0.00028929,0.0002896,0.000289445,0.00028926335588098126,
324,0.00028929,0.0002896,0.000289445,0.000289264491526087,
325,0.00028929,0.0002896,0.000289445,0.0002892670562682827,
326,0.00028929,0.0002896,0.000289445,0.000289263907568887,
327,0.00028929,0.0002896,0.000289445,0.00028926431822184407,
328,0.0002893,0.0002896,0.00028945,0.00028927503926999846,
329,0.00028929,0.0002896,0.000289445,0.0002892638546014354,
330,0.00028929,0.0002896,0.000289445,0.00028926372220117446,
331,0.00028929,0.0002896,0.000289445,0.00028926377839500557,
332,0.00028929,0.0002896,0.000289445,0.00028926373606648267,
333,0.00028929,0.0002896,0.000289445,0.0002892635964670668,
334,0.00028929,0.0002896,0.000289445,0.0002892636053301315,
335,0.00028929,0.0002896,0.000289445,0.0002892643947203414,
336,0.00028929,0.0002896,0.000289445,0.0002892644074787915,
337,0.00028929,0.0002893,0.00028929499999999996,0.0002892891530197769,
338,0.00028929,0.00028958,0.000289435,0.00028927387161824296,
339,0.00028929,0.00028959,0.00028943999999999997,0.00028926959208333845,
340,0.0002893,0.00028959,0.000289445,0.0002892767858875101,
341,0.0002893,0.00028958,0.00028943999999999997,0.00028927731283894003,
342,0.0002893,0.00028962,0.00028945999999999996,0.00028927561516674575,
343,0.0002893,0.00028962,0.00028945999999999996,0.0002892818691603236,
344,0.0002893,0.00028962,0.00028945999999999996,0.0002892818691603236,
345,0.00028933,0.0002903,0.000289815,0.00028928989235909095,
346,0.00028934,0.00029019,0.000289765,0.0002892769178737735,
347,0.00028937,0.00029015,0.00028976,0.0002893165821565453,
348,0.00028937,0.00029007,0.00028972000000000004,0.00028932425993493353,
349,0.00028941,0.00029004,0.000289725,0.00028936972589741237,
350,0.00028942,0.00028985,0.000289635,0.0002893922174306327,
351,0.00028942,0.00028985,0.000289635,0.00028939108437111134,
352,0.00028942,0.00028985,0.000289635,0.0002893914190063215,
353,0.00028942,0.00028985,0.000289635,0.0002893932159349739,
354,0.00028942,0.00028985,0.000289635,0.0002893998258949329,
355,0.00028943,0.00028985,0.00028964,0.00028940766948904253,
356,0.00028944,0.00028985,0.00028964500000000005,0.0002894166385530195,
357,0.00028944,0.00028985,0.00028964500000000005,0.0002894166385530195,
358,0.00028944,0.00028985,0.00028964500000000005,0.00028941545971478393,
359,0.00028944,0.00028985,0.00028964500000000005,0.00028942038728320375,
360,0.00028944,0.00028985,0.00028964500000000005,0.0002894151581523285,
361,0.00028944,0.00028985,0.00028964500000000005,0.0002894151965241758,
362,0.00028944,0.00028985,0.00028964500000000005,0.0002894173342596379,
363,0.00028944,0.00028985,0.00028964500000000005,0.00028941663312116885,
364,0.00028946,0.00028985,0.000289655,0.0002894363670558785,
365,0.00028946,0.00028984,0.00028965,0.00028944142952537505,
366,0.00028945,0.00028983,0.00028963999999999997,0.00028943095146441645,
367,0.00028945,0.00028983,0.00028963999999999997,0.00028942733812778275,
368,0.00028945,0.00028982,0.000289635,0.0002894298915174592,
369,0.00028945,0.00028981,0.00028963000000000003,0.00028943097700859704,
370,0.00028945,0.00028979,0.00028962,0.00028943007028382593,
371,0.00028952,0.00028979,0.000289655,0.00028950476432360473,
372,0.00028952,0.00028977,0.000289645,0.0002895133615497214,
373,0.00028952,0.00028978,0.00028965,0.0002895095576591556,
374,0.00028952,0.00028978,0.00028965,0.000289506201326679,
375,0.00028953,0.00028978,0.000289655,0.00028951791856414157,
376,0.00028952,0.00029,0.00028976,0.0002894973794549073,
377,0.00028952,0.00028997,0.000289745,0.00028950312542089907,
378,0.00028952,0.00028994,0.00028973,0.00028949935520305054,
379,0.00028952,0.00028994,0.00028973,0.0002894986456373103,
380,0.00028952,0.00028994,0.00028973,0.0002895001929203934,
381,0.00028952,0.00028994,0.00028973,0.0002895045473011041,
382,0.00028946,0.00028991,0.00028968500000000003,0.00028943617819536077,
383,0.00028947,0.0002899,0.00028968500000000003,0.00028945193699062775,
384,0.00028946,0.00028988,0.00028967,0.00028943780115029305,
385,0.00028946,0.00028988,0.00028967,0.0002894424449385915,
386,0.00028946,0.00028988,0.00028967,0.0002894399300334374,
387,0.00028946,0.00028988,0.00028967,0.0002894413033997579,
388,0.00028945,0.00028988,0.00028966500000000004,0.0002894289785215258,
389,0.00028945,0.00028988,0.00028966500000000004,0.0002894263251501635,
390,0.00028946,0.00028988,0.00028967,0.0002894363501986078,
391,0.00028946,0.00028988,0.00028967,0.00028943404395602874,
392,0.00028929,0.00028987,0.00028958,0.0002892518834044307,
393,0.0002893,0.00028985,0.00028957500000000003,0.00028927496249819926,
394,0.00028931,0.00028982,0.000289565,0.00028927411273010597,
395,0.00028931,0.00028979,0.00028954999999999996,0.00028927454577131547,
396,0.00028931,0.00028976,0.000289535,0.000289277508766832,
397,0.00028932,0.00028975,0.000289535,0.00028928915142074636,
398,0.00028932,0.00028975,0.000289535,0.00028928262668587314,
399,0.00028932,0.00028975,0.000289535,0.00028928262668587314,
400,0.00028932,0.00028973,0.000289525,0.0002892885924660064,
401,0.00028932,0.00028973,0.000289525,0.00028928326503015504,
402,0.00028932,0.00028973,0.000289525,0.0002892829752986871,
403,0.00028932,0.00028973,0.000289525,0.00028928935688519677,
404,0.00028932,0.00028973,0.000289525,0.0002892838805796773,
405,0.00028932,0.00028973,0.000289525,0.0002892838805796773,
406,0.00028932,0.00028973,0.000289525,0.00028928315855156325,
407,0.00028932,0.00028973,0.000289525,0.0002892830703290739,
408,0.00028932,0.00028971,0.00028951499999999995,0.000289285691508167,
409,0.00028932,0.00028971,0.00028951499999999995,0.000289285691508167,
410,0.00028932,0.00028971,0.00028951499999999995,0.00028928468535026,
411,0.0002893,0.00028971,0.000289505,0.0002892613408488701,
412,0.0002893,0.00028971,0.000289505,0.00028926368013742305,
413,0.0002893,0.00028972,0.00028951,0.00028926455795138406,
414,0.0002893,0.00028972,0.00028951,0.00028927069308702294,
415,0.00028932,0.00028975,0.000289535,0.0002893030376334185,
416,0.00028932,0.00028975,0.000289535,0.0002892988221192379,
417,0.00028932,0.00028975,0.000289535,0.00028929893950219014,
418,0.00028932,0.00028975,0.000289535,0.00028929888812792153,
419,0.00028932,0.00028975,0.000289535,0.00028929901156571277,
420,0.00028932,0.00028975,0.000289535,0.00028930596159149795,
421,0.00028932,0.00028975,0.000289535,0.000289305352333626,
422,0.00028932,0.00028975,0.000289535,0.00028930122493559717,
423,0.00028932,0.00028975,0.000289535,0.0002893010284332193,
424,0.00028934,0.00028975,0.000289545,0.0002893222420777216,
425,0.00028934,0.00028975,0.000289545,0.0002893218095153917,
426,0.00028934,0.00028975,0.000289545,0.0002893253727376392,
427,0.00028934,0.00028975,0.000289545,0.00028932216601127467,
428,0.00028934,0.00028975,0.000289545,0.0002888756122549878,
429,0.00028934,0.00028975,0.000289545,0.00028881702466050435,
430,0.00028934,0.00028975,0.000289545,0.0002888181905776725,
431,0.00028929,0.00028974,0.00028951499999999995,0.0002886978035665591,
432,0.00028901,0.00028973,0.00028937,0.0002880567027589818,
433,0.00028921,0.00028971,0.00028945999999999996,0.00028860899616976824,
434,0.00028921,0.00028967,0.00028943999999999997,0.00028863128677563093,
435,0.00028923,0.00028966,0.00028944500000000005,0.00028876035306067157,
436,0.00028923,0.00028966,0.00028944500000000005,0.0002887301443933002,
